## Filter transmission curves for all possible WFC filters
## EE is encircled energy (%) at a given radius in pixels
## arcsec. EEERR is the std dev. 
## From M Sirianni
##
## K Anderson, 3-10-2003
##
# 1	radius_pix
# 2	radius_asec
# 3	EE_F435W
# 4	EEERR_F435W
# 5	EE_F475W
# 6	EEERR_F475W
# 7	EE_F502N
# 8	EEERR_F502N
# 9	EE_F550M
# 10	EEERR_F550M
# 11	EE_F555W
# 12	EEERR_F555W
# 13	EE_F606W
# 14	EEERR_F606W
# 15	EE_F625W
# 16	EEERR_F625W
# 17	EE_F658N
# 18	EEERR_F658N
# 19	EE_F660N
# 20	EEERR_F660N
# 21	EE_F775W
# 22	EEERR_F775W
# 23	EE_F814W
# 24	EEERR_F814W
# 25	EE_F850LP
# 26	EEERR_F850LP
# 27	EE_F892N
# 28	EEERR_F892N
##
##                      F435W	      F475W	       F502N	       F550M 	       F555W	       F606W	      F625W	       F658N           F660N	      F775W	        F814W	      F850LP         F892N
##   pix   arcsec    ee      stdv   ee      stdv    ee      stdv     ee    stdv     ee     stdv      ee     stdv    ee      stdv    ee      stdv    ee      stdv    ee      stdv    ee      stdv     ee    stdv     ee      stdv
   4.000   0.200  84.219   0.263  84.146   0.180  84.489   0.187  85.204    -NaN  84.494   0.062  84.887   0.186  84.723   0.331  83.740   0.262  84.049   0.362  84.632   0.218  83.651   0.193  78.272   0.349   0.000   0.000
   5.000   0.250  86.891   0.188  86.795   0.019  87.210   0.130  87.947    -NaN  87.129   0.057  87.610   0.106  87.070   0.118  86.224   0.238  86.608   0.135  86.668   0.073  86.225   0.033  81.657   0.263   0.000   0.000
   6.000   0.300  88.301   0.297  88.293   0.085  88.657   0.161  89.615    -NaN  88.747   0.052  89.424   0.093  89.373   0.333  88.354   0.048  88.878   0.015  88.609   0.071  88.138   0.002  83.585   0.010   0.000   0.000
   7.000   0.350  89.237   0.264  89.225   0.065  89.870   0.020  90.606    -NaN  89.713   0.058  90.468   0.106  90.481   0.357  89.652   0.238  90.311   0.104  90.483   0.184  90.055   0.108  85.702   0.012   0.000   0.000
   8.000   0.400  89.988   0.241  89.970   0.058  90.608   0.012  91.472    -NaN  90.482   0.054  91.223   0.103  91.236   0.355  90.395   0.243  91.297   0.076  91.426   0.199  91.116   0.088  87.592   0.011   0.000   0.000
   9.000   0.450  90.686   0.247  90.628   0.061  91.206   0.008  92.146    -NaN  91.100   0.051  91.874   0.099  91.928   0.353  90.964   0.146  92.273   0.013  91.994   0.201  91.924   0.164  88.971   0.143   0.000   0.000
  10.000   0.500  91.338   0.287  91.252   0.061  91.781   0.004  92.709    -NaN  91.668   0.049  92.439   0.099  92.482   0.348  91.593   0.145  93.007   0.062  92.575   0.194  92.526   0.155  89.914   0.192   0.000   0.000
  11.000   0.550  91.917   0.332  91.825   0.070  92.289   0.016  93.257    -NaN  92.191   0.049  92.936   0.100  92.950   0.344  92.224   0.228  93.466   0.059  93.128   0.191  93.093   0.144  90.495   0.144   0.000   0.000
  12.000   0.600  92.401   0.387  92.319   0.077  92.791   0.026  93.708    -NaN  92.657   0.049  93.400   0.098  93.409   0.339  92.693   0.223  93.927   0.063  93.552   0.189  93.563   0.143  91.073   0.026   0.000   0.000
  13.000   0.650  92.769   0.414  92.722   0.085  92.992   0.158  94.126    -NaN  93.077   0.053  93.824   0.102  93.821   0.334  93.139   0.222  94.363   0.063  93.928   0.191  93.849   0.089  91.698   0.013   0.000   0.000
  14.000   0.700  93.065   0.404  93.039   0.086  93.312   0.161  94.540    -NaN  93.435   0.061  94.187   0.107  94.183   0.329  93.466   0.220  94.687   0.030  94.311   0.191  94.231   0.082  92.165   0.011   0.000   0.000
  15.000   0.750  93.335   0.396  93.310   0.083  93.593   0.156  94.870    -NaN  93.735   0.071  94.502   0.106  94.526   0.327  93.626   0.136  95.020   0.002  94.666   0.193  94.579   0.082  92.589   0.004   0.000   0.000
  16.000   0.800  93.607   0.384  93.551   0.074  93.806   0.150  95.134    -NaN  93.975   0.067  94.769   0.104  94.828   0.327  93.976   0.141  95.380   0.010  94.962   0.192  94.980   0.143  93.029   0.008   0.000   0.000
  17.000   0.850  93.884   0.372  93.787   0.064  94.019   0.142  95.346    -NaN  94.186   0.065  94.998   0.103  95.081   0.325  94.396   0.065  95.655   0.020  95.234   0.194  95.258   0.148  93.446   0.010   0.000   0.000
  18.000   0.900  94.149   0.364  94.024   0.052  94.233   0.132  95.536    -NaN  94.385   0.062  95.200   0.103  95.286   0.319  94.618   0.062  95.856   0.048  95.342   0.098  95.536   0.146  93.786   0.010   0.000   0.000
  19.000   0.950  94.422   0.374  94.252   0.048  94.433   0.130  95.735    -NaN  94.582   0.059  95.394   0.107  95.465   0.317  94.820   0.059  96.071   0.033  95.771   0.194  95.789   0.150  94.100   0.010   0.000   0.000
  20.000   1.000  94.703   0.374  94.486   0.043  94.667   0.130  95.935    -NaN  94.782   0.064  95.579   0.113  95.634   0.315  94.854   0.134  96.265   0.002  95.991   0.198  96.007   0.154  94.413   0.011   0.000   0.000
  21.000   1.050  94.970   0.359  94.719   0.035  94.900   0.122  96.134    -NaN  94.987   0.064  95.754   0.112  95.509   0.147  94.982   0.138  96.406   0.019  96.174   0.200  96.190   0.155  94.718   0.017   0.000   0.000
  22.000   1.100  95.244   0.327  94.943   0.032  95.103   0.121  96.326    -NaN  95.175   0.060  95.910   0.111  95.652   0.141  95.130   0.138  96.553   0.039  96.321   0.197  96.355   0.157  94.975   0.028   0.000   0.000
  23.000   1.150  95.518   0.298  95.160   0.035  95.288   0.118  96.507    -NaN  95.373   0.057  96.067   0.112  95.806   0.136  95.458   0.219  96.735   0.080  96.456   0.193  96.501   0.148  95.358   0.147   0.000   0.000
  24.000   1.200  95.777   0.300  95.382   0.039  95.486   0.116  96.691    -NaN  95.561   0.056  96.237   0.112  95.956   0.134  95.393   0.122  96.887   0.128  96.580   0.197  96.626   0.138  95.563   0.143   0.000   0.000
  25.000   1.250  96.001   0.302  95.570   0.017  95.701   0.114  96.874    -NaN  95.743   0.059  96.408   0.113  96.085   0.140  95.651   0.037  97.032   0.161  96.529   0.092  96.632   0.080  95.756   0.139   0.000   0.000
  26.000   1.300  96.215   0.289  95.769   0.019  95.890   0.116  97.066    -NaN  95.925   0.061  96.572   0.117  96.216   0.142  95.798   0.034  97.164   0.159  96.640   0.083  96.737   0.071  95.922   0.148   0.000   0.000
  27.000   1.350  96.460   0.271  95.955   0.025  96.053   0.114  97.247    -NaN  96.098   0.061  96.737   0.124  96.362   0.142  95.940   0.026  97.281   0.164  96.759   0.086  96.843   0.067  96.239   0.220   0.000   0.000
  28.000   1.400  96.707   0.263  96.157   0.024  96.307   0.058  97.406    -NaN  96.267   0.064  96.885   0.127  96.506   0.145  96.075   0.022  97.392   0.185  97.036   0.180  97.061   0.131  96.221   0.157   0.000   0.000
  29.000   1.450  96.929   0.264  96.411   0.052  96.456   0.062  97.546    -NaN  96.415   0.065  97.018   0.135  96.625   0.144  96.208   0.021  97.503   0.165  97.146   0.178  97.163   0.132  96.336   0.154   0.000   0.000
  30.000   1.500  97.138   0.252  96.557   0.022  96.593   0.067  97.683    -NaN  96.566   0.059  97.149   0.129  96.747   0.141  96.320   0.022  97.584   0.120  97.253   0.174  97.262   0.130  96.621   0.223   0.000   0.000
  31.000   1.550  97.337   0.243  96.787   0.062  96.660   0.110  97.788    -NaN  96.721   0.058  97.298   0.122  96.882   0.134  96.420   0.027  97.653   0.084  97.349   0.172  97.357   0.131  96.742   0.223   0.000   0.000
  32.000   1.600  97.516   0.226  96.963   0.068  96.841   0.104  97.914    -NaN  96.871   0.055  97.455   0.122  97.019   0.127  96.542   0.037  97.777   0.069  97.462   0.170  97.345   0.078  96.847   0.227   0.000   0.000
  33.000   1.650  97.689   0.220  97.142   0.068  97.112   0.065  98.041    -NaN  97.030   0.053  97.602   0.118  97.141   0.114  96.570   0.102  97.938   0.093  97.571   0.166  97.371   0.007  96.962   0.224   0.000   0.000
  34.000   1.700  97.876   0.219  97.319   0.059  97.204   0.016  98.169    -NaN  97.391   0.219  97.737   0.119  97.255   0.111  96.690   0.104  98.060   0.108  97.680   0.160  97.528   0.068  97.076   0.221   0.000   0.000
  35.000   1.750  98.052   0.227  97.469   0.045  97.346   0.004  98.274    -NaN  97.543   0.219  97.870   0.123  97.358   0.125  96.776   0.113  98.116   0.089  97.762   0.156  97.699   0.119  97.180   0.218   0.000   0.000
  36.000   1.800  98.177   0.234  97.600   0.050  97.479   0.015  98.395    -NaN  97.683   0.217  98.003   0.117  97.456   0.133  96.865   0.117  98.128   0.014  97.831   0.148  97.782   0.119  97.289   0.217   0.000   0.000
  37.000   1.850  98.283   0.262  97.729   0.058  97.605   0.137  98.528    -NaN  97.819   0.213  98.126   0.114  97.552   0.139  97.133   0.234  98.173   0.029  97.780   0.076  97.869   0.122  97.390   0.212   0.000   0.000
  38.000   1.900  98.405   0.281  97.850   0.055  97.736   0.151  98.672    -NaN  97.939   0.209  98.244   0.109  97.651   0.146  97.207   0.238  98.251   0.030  97.866   0.079  97.959   0.124  97.485   0.205   0.000   0.000
  39.000   1.950  98.516   0.311  97.978   0.060  97.878   0.148  98.812    -NaN  97.885   0.087  98.361   0.105  97.751   0.147  97.097   0.115  98.308   0.049  97.943   0.082  98.039   0.118  97.572   0.202   0.000   0.000
  40.000   2.000  98.639   0.323  98.166   0.025  97.998   0.138  98.927    -NaN  98.008   0.080  98.472   0.104  97.843   0.145  97.399   0.230  98.374   0.067  98.016   0.078  98.110   0.112  97.649   0.206   0.000   0.000
  41.000   2.050  98.744   0.288  98.264   0.023  98.113   0.132  99.018    -NaN  98.122   0.089  98.574   0.107  97.937   0.140  97.280   0.112  98.420   0.089  98.086   0.077  98.177   0.116  97.734   0.218   0.000   0.000
  42.000   2.100  98.788   0.265  98.289   0.058  98.214   0.133  99.095    -NaN  98.220   0.098  98.660   0.109  98.036   0.133  97.362   0.109  98.483   0.105  98.144   0.075  98.235   0.122  97.815   0.220   0.000   0.000
  43.000   2.150  98.822   0.249  98.359   0.058  98.290   0.136  99.170    -NaN  98.472   0.200  98.728   0.115  98.126   0.135  97.478   0.114  98.559   0.100  98.186   0.077  98.292   0.134  97.892   0.218   0.000   0.000
  44.000   2.200  98.881   0.250  98.429   0.057  98.363   0.135  99.238    -NaN  98.382   0.091  98.806   0.118  98.475   0.302  97.763   0.220  98.638   0.093  98.234   0.082  98.341   0.144  97.969   0.216   0.000   0.000
  45.000   2.250  98.928   0.242  98.511   0.057  98.433   0.138  99.306    -NaN  98.460   0.089  98.888   0.119  98.557   0.303  97.847   0.220  98.678   0.110  98.302   0.083  98.396   0.143  98.042   0.209   0.000   0.000
  46.000   2.300  98.980   0.231  98.583   0.062  98.492   0.142  99.395    -NaN  98.543   0.092  98.957   0.126  98.650   0.303  97.924   0.220  98.756   0.105  98.374   0.092  98.461   0.145  97.957   0.120   0.000   0.000
  47.000   2.350  99.018   0.245  98.659   0.068  98.671   0.067  99.495    -NaN  98.625   0.096  99.026   0.131  98.720   0.303  98.018   0.219  98.790   0.133  98.338   0.017  98.511   0.149  98.027   0.111   0.000   0.000
  48.000   2.400  99.075   0.252  98.731   0.066  98.751   0.063  99.561    -NaN  98.705   0.105  99.104   0.133  98.805   0.298  98.126   0.215  98.834   0.141  98.403   0.022  98.576   0.146  98.096   0.115   0.000   0.000
  49.000   2.450  99.109   0.227  98.805   0.065  98.815   0.062  99.589    -NaN  98.780   0.099  99.179   0.130  98.890   0.291  98.231   0.208  98.909   0.105  98.561   0.089  98.628   0.138  98.171   0.123   0.000   0.000
  50.000   2.500  99.145   0.220  98.923   0.033  98.877   0.069  99.644    -NaN  98.841   0.091  99.246   0.125  98.983   0.281  98.324   0.204  98.989   0.055  98.625   0.087  98.689   0.138  98.252   0.122   0.000   0.000
  51.000   2.550  99.157   0.233  98.988   0.034  98.805   0.146  99.680    -NaN  98.891   0.091  99.302   0.117  99.062   0.282  98.406   0.203  99.058   0.040  98.594   0.019  98.744   0.133  98.316   0.111   0.000   0.000
  52.000   2.600  99.184   0.224  99.050   0.040  98.852   0.138  99.698    -NaN  98.941   0.094  99.342   0.112  99.120   0.280  98.485   0.196  99.078   0.062  98.636   0.008  98.800   0.124  98.365   0.099   0.000   0.000
  53.000   2.650  99.205   0.220  99.009   0.106  99.036   0.073  99.726    -NaN  99.171   0.196  99.378   0.117  99.184   0.278  98.551   0.196  99.126   0.082  98.699   0.002  98.861   0.118  98.432   0.095   0.000   0.000
  54.000   2.700  99.230   0.207  99.057   0.094  99.101   0.063  99.756    -NaN  99.061   0.094  99.430   0.117  99.241   0.269  98.617   0.200  99.217   0.081  98.759   0.013  98.931   0.114  98.486   0.101   0.000   0.000
  55.000   2.750  99.262   0.210  99.102   0.077  99.167   0.061  99.801    -NaN  99.278   0.202  99.486   0.122  99.295   0.265  98.673   0.200  99.280   0.106  98.913   0.093  98.980   0.116  98.551   0.109   0.000   0.000
  56.000   2.800  99.302   0.214  99.216   0.030  99.220   0.053  99.845    -NaN  99.325   0.204  99.532   0.126  99.344   0.260  98.732   0.192  99.347   0.075  98.967   0.090  99.047   0.119  98.780   0.202   0.000   0.000
  57.000   2.850  99.329   0.189  99.272   0.033  99.252   0.060  99.900    -NaN  99.363   0.187  99.566   0.117  99.382   0.253  98.778   0.184  99.407   0.012  99.018   0.071  99.111   0.111  98.846   0.197   0.000   0.000
  58.000   2.900  99.363   0.180  99.312   0.039  99.270   0.058  99.937    -NaN  99.234   0.087  99.609   0.111  99.438   0.245  98.814   0.182  99.445   0.019  99.071   0.063  99.157   0.105  98.898   0.184   0.000   0.000
  59.000   2.950  99.394   0.188  99.328   0.036  99.319   0.054  99.962    -NaN  99.277   0.087  99.645   0.111  99.496   0.233  98.867   0.183  99.477   0.041  99.282   0.158  99.195   0.110  98.952   0.168   0.000   0.000
  60.000   3.000  99.458   0.215  99.354   0.029  99.292   0.016  99.961    -NaN  99.459   0.173  99.665   0.120  99.351   0.131  98.922   0.179  99.498   0.071  99.328   0.153  99.237   0.116  98.992   0.156   0.000   0.000
  61.000   3.050  99.517   0.239  99.373   0.027  99.359   0.069  99.995    -NaN  99.477   0.167  99.671   0.130  99.378   0.137  98.957   0.171  99.520   0.087  99.379   0.160  99.273   0.115  98.909   0.080   0.000   0.000
  62.000   3.100  99.524   0.256  99.361   0.032  99.348   0.071 100.010    -NaN  99.492   0.158  99.666   0.131  99.387   0.135  98.977   0.159  99.563   0.119  99.414   0.159  99.297   0.114  99.069   0.152   0.000   0.000
  63.000   3.150  99.571   0.277  99.294   0.090  99.235   0.159  99.996    -NaN  99.522   0.154  99.678   0.135  99.413   0.148  99.007   0.150  99.592   0.129  99.453   0.161  99.336   0.110  99.126   0.148   0.000   0.000
  64.000   3.200  99.613   0.277  99.319   0.080  99.248   0.168  99.997    -NaN  99.556   0.155  99.707   0.140  99.606   0.057  99.039   0.150  99.610   0.138  99.485   0.165  99.370   0.109  99.038   0.072   0.000   0.000
  65.000   3.250  99.650   0.268  99.352   0.069  99.268   0.165 100.019    -NaN  99.578   0.162  99.746   0.144  99.659   0.230  98.970   0.092  99.652   0.166  99.517   0.172  99.402   0.109  99.089   0.079   0.000   0.000
  66.000   3.300  99.685   0.255  99.376   0.062  99.279   0.165 100.037    -NaN  99.593   0.163  99.759   0.147  99.694   0.219  99.129   0.146  99.717   0.233  99.533   0.174  99.526   0.063  99.047   0.014   0.000   0.000
  67.000   3.350  99.728   0.257  99.415   0.056  99.291   0.172 100.028    -NaN  99.598   0.161  99.775   0.147  99.712   0.217  99.171   0.139  99.771   0.295  99.556   0.175  99.561   0.067  99.088   0.020   0.000   0.000
  68.000   3.400  99.758   0.254  99.448   0.058  99.314   0.171 100.045    -NaN  99.619   0.159  99.800   0.143  99.722   0.217  99.208   0.133  99.805   0.339  99.583   0.170  99.502   0.120  99.135   0.014   0.000   0.000
  69.000   3.450  99.762   0.265  99.482   0.054  99.341   0.165 100.082    -NaN  99.649   0.161  99.824   0.137  99.740   0.060  99.245   0.129  99.872   0.380  99.597   0.165  99.631   0.058  99.178   0.009   0.000   0.000
  70.000   3.500  99.782   0.280  99.516   0.050  99.364   0.156 100.120    -NaN  99.653   0.164  99.835   0.132  99.744   0.057  99.280   0.125  99.903   0.403  99.619   0.163  99.659   0.043  99.212   0.006   0.000   0.000
  71.000   3.550  99.801   0.331  99.561   0.063  99.379   0.147 100.151    -NaN  99.688   0.163  99.874   0.133  99.764   0.060  99.297   0.116  99.863   0.340  99.630   0.161  99.698   0.049  99.265   0.012   0.000   0.000
  72.000   3.600  99.805   0.355  99.583   0.080  99.368   0.133 100.161    -NaN  99.699   0.167  99.876   0.133  99.784   0.056  99.326   0.119  99.849   0.291  99.651   0.159  99.726   0.052  99.484   0.120   0.000   0.000
  73.000   3.650  99.788   0.362  99.575   0.088  99.364   0.124 100.180    -NaN  99.704   0.166  99.870   0.127  99.788   0.056  99.337   0.116  99.782   0.224  99.659   0.156  99.732   0.055  99.494   0.117   0.000   0.000
  74.000   3.700  99.780   0.368  99.586   0.102  99.385   0.117 100.200    -NaN  99.734   0.166  99.874   0.121  99.819   0.051  99.354   0.109  99.752   0.202  99.663   0.159  99.661   0.023  99.520   0.115   0.000   0.000
  75.000   3.750  99.800   0.374  99.600   0.105  99.402   0.119 100.227    -NaN  99.747   0.158  99.867   0.123  99.839   0.047  99.382   0.115  99.785   0.216  99.661   0.161  99.658   0.118  99.562   0.118   0.000   0.000
  76.000   3.800  99.819   0.314  99.602   0.101  99.522   0.065 100.244    -NaN  99.742   0.151  99.875   0.124  99.882   0.047  99.408   0.118  99.838   0.225  99.690   0.168  99.693   0.119  99.596   0.121   0.000   0.000
  77.000   3.850  99.821   0.316  99.612   0.119  99.474   0.025 100.219    -NaN  99.755   0.160  99.891   0.136 100.029   0.123  99.528   0.067  99.815   0.214  99.718   0.178  99.733   0.019  99.619   0.129   0.000   0.000
  78.000   3.900  99.831   0.326  99.633   0.118  99.478   0.032 100.203    -NaN  99.752   0.165  99.899   0.141  99.841   0.231  99.476   0.023  99.791   0.186  99.713   0.187  99.741   0.023  99.640   0.138   0.000   0.000
  79.000   3.950  99.833   0.335  99.548   0.040  99.479   0.031 100.225    -NaN  99.757   0.166  99.898   0.141  99.836   0.228  99.525   0.020  99.778   0.179  99.722   0.202  99.768   0.016  99.663   0.133   0.000   0.000
  80.000   4.000  99.842   0.323  99.547   0.039  99.486   0.017 100.241    -NaN  99.888   0.111  99.905   0.131  99.829   0.218  99.605   0.059  99.809   0.208  99.727   0.207  99.771   0.011  99.669   0.129   0.000   0.000
  81.000   4.050  99.852   0.286  99.651   0.090  99.513   0.025 100.268    -NaN 100.017   0.011  99.928   0.121 100.011   0.120  99.521   0.118  99.866   0.268  99.760   0.204  99.777   0.013  99.687   0.128   0.000   0.000
  82.000   4.100  99.891   0.211  99.665   0.082  99.527   0.121 100.265    -NaN 100.036   0.010  99.956   0.114  99.836   0.212  99.654   0.058  99.866   0.257  99.797   0.206  99.860   0.058  99.711   0.135   0.000   0.000
  83.000   4.150  99.921   0.154  99.689   0.099  99.556   0.117 100.244    -NaN 100.066   0.023  99.951   0.105  99.831   0.208  99.680   0.047  99.902   0.273  99.831   0.201  99.821   0.016  99.726   0.141   0.000   0.000
  84.000   4.200  99.922   0.104  99.696   0.104  99.567   0.110 100.212    -NaN 100.074   0.018  99.925   0.095  99.821   0.199  99.682   0.043  99.902   0.264  99.853   0.206  99.838   0.011  99.733   0.139   0.000   0.000
  85.000   4.250  99.887   0.061  99.684   0.095  99.567   0.103 100.166    -NaN 100.073   0.010  99.905   0.088  99.818   0.185  99.671   0.047  99.912   0.277  99.854   0.208  99.869   0.023  99.747   0.130   0.000   0.000
  86.000   4.300  99.867   0.045  99.693   0.084  99.639   0.056 100.198    -NaN 100.069   0.008  99.903   0.081  99.819   0.183  99.756   0.010  99.920   0.269  99.853   0.201  99.869   0.021  99.776   0.124   0.000   0.000
  87.000   4.350  99.838   0.038  99.702   0.070  99.584   0.073 100.225    -NaN 100.073   0.003  99.918   0.088  99.796   0.191  99.765   0.006  99.930   0.233  99.853   0.195  99.859   0.025  99.788   0.119   0.000   0.000
  88.000   4.400  99.865   0.090  99.717   0.077  99.625   0.019 100.233    -NaN 100.021   0.059  99.941   0.084  99.808   0.178  99.752   0.023  99.933   0.219  99.860   0.182  99.801   0.079  99.809   0.113   0.000   0.000
  89.000   4.450  99.914   0.114  99.738   0.091  99.655   0.012 100.245    -NaN 100.062   0.050  99.963   0.072  99.987   0.092  99.786   0.021  99.911   0.205  99.874   0.179  99.822   0.083  99.845   0.109   0.000   0.000
  90.000   4.500  99.895   0.143  99.739   0.081  99.684   0.012 100.258    -NaN 100.004   0.006  99.973   0.070  99.993   0.088  99.796   0.028  99.882   0.170  99.859   0.168  99.841   0.076  99.865   0.101   0.000   0.000
  91.000   4.550  99.882   0.161  99.729   0.072  99.704   0.097 100.243    -NaN  99.979   0.012  99.982   0.064  99.996   0.087  99.807   0.040  99.843   0.090  99.831   0.159  99.846   0.084  99.900   0.098   0.000   0.000
  92.000   4.600  99.894   0.164  99.640   0.033  99.712   0.102 100.248    -NaN  99.963   0.022 100.057   0.032 100.008   0.088  99.818   0.046  99.819   0.078  99.809   0.149  99.858   0.090  99.921   0.102   0.000   0.000
  93.000   4.650  99.899   0.182  99.635   0.022  99.748   0.112 100.258    -NaN  99.963   0.122 100.042   0.010 100.033   0.084  99.832   0.047  99.745   0.052  99.923   0.087  99.879   0.090  99.875   0.076   0.000   0.000
  94.000   4.700  99.923   0.203  99.728   0.062  99.876   0.067 100.228    -NaN  99.970   0.117 100.014   0.053  99.962   0.015  99.785   0.075  99.733   0.063 100.026   0.019  99.898   0.088  99.954   0.108   0.000   0.000
  95.000   4.750  99.887   0.228  99.730   0.051  99.831   0.011 100.191    -NaN  99.980   0.031  99.999   0.051  99.966   0.004  99.805   0.060  99.661   0.020 100.009   0.013  99.900   0.087  99.936   0.112   0.000   0.000
  96.000   4.800  99.897   0.212  99.743   0.014  99.798   0.013 100.176    -NaN  99.981   0.123  99.995   0.056  99.960   0.017  99.819   0.057  99.600   0.035  99.892   0.081  99.906   0.090  99.922   0.113   0.000   0.000
  97.000   4.850  99.956   0.212  99.736   0.029  99.796   0.018 100.157    -NaN  99.978   0.114  99.985   0.062  99.924   0.105  99.819   0.058  99.588   0.048  99.796   0.114  99.930   0.100  99.926   0.111   0.000   0.000
  98.000   4.900  99.973   0.229  99.760   0.038  99.821   0.111 100.124    -NaN  99.982   0.106  99.959   0.067  99.941   0.091  99.847   0.059  99.598   0.046  99.804   0.094  99.949   0.100  99.918   0.108   0.000   0.000
  99.000   4.950  99.962   0.245  99.778   0.047  99.829   0.111 100.145    -NaN  99.992   0.108  99.954   0.064  99.949   0.089  99.868   0.058  99.616   0.028  99.831   0.083  99.949   0.093  99.925   0.103   0.000   0.000
 100.000   5.000  99.941   0.220  99.768   0.043  99.920   0.051 100.146    -NaN  99.997   0.100 100.054   0.006  99.931   0.083  99.860   0.063  99.625   0.008  99.837   0.073  99.933   0.081  99.930   0.093   0.000   0.000
 101.000   5.050  99.926   0.190  99.761   0.039  99.938   0.038 100.129    -NaN  99.987   0.098 100.071   0.003  99.924   0.084  99.873   0.058  99.647   0.055  99.852   0.073  99.922   0.078  99.937   0.088   0.000   0.000
 102.000   5.100  99.927   0.188  99.777   0.050  99.850   0.116 100.101    -NaN 100.098   0.011 100.073   0.009  99.916   0.074  99.883   0.060  99.604   0.138  99.869   0.061  99.939   0.080  99.955   0.078   0.000   0.000
 103.000   5.150  99.929   0.162  99.812   0.042  99.872   0.112 100.081    -NaN 100.060   0.009 100.008   0.029  99.914   0.062  99.875   0.062  99.594   0.091  99.910   0.022  99.944   0.073  99.973   0.073   0.000   0.000
 104.000   5.200  99.973   0.134  99.857   0.039  99.920   0.096 100.071    -NaN  99.977   0.065  99.968   0.056 100.021   0.004  99.896   0.061  99.593   0.062  99.876   0.044 100.012   0.030  99.988   0.069   0.000   0.000
 105.000   5.250  99.974   0.099  99.875   0.027  99.961   0.074 100.099    -NaN 100.012   0.063  99.990   0.047  99.932   0.064  99.896   0.062  99.564   0.102  99.885   0.037  99.999   0.026  99.978   0.066   0.000   0.000
 106.000   5.300  99.982   0.103  99.901   0.031 100.002   0.058 100.125    -NaN 100.030   0.058 100.034   0.015 100.036   0.008  99.933   0.073  99.645   0.090  99.892   0.041  99.959   0.055  99.970   0.066   0.000   0.000
 107.000   5.350 100.032   0.040  99.934   0.035 100.019   0.051 100.129    -NaN 100.041   0.029 100.014   0.030 100.003   0.025  99.996   0.053  99.824   0.117  99.946   0.038  99.963   0.040  99.993   0.049   0.000   0.000
 108.000   5.400 100.031   0.007  99.987   0.009 100.025   0.047 100.099    -NaN 100.030   0.017 100.010   0.021  99.972   0.042 100.003   0.034  99.918   0.092  99.980   0.027  99.949   0.009 100.011   0.037   0.000   0.000
 109.000   5.450 100.027   0.001  99.985   0.016 100.018   0.027 100.047    -NaN 100.008   0.008  99.999   0.002 100.016   0.015  99.987   0.024  99.984   0.051 100.004   0.013  99.974   0.001 100.005   0.021   0.000   0.000
 110.000   5.500 100.000   0.000 100.000   0.000 100.000   0.000 100.000    -NaN 100.000   0.000 100.000   0.000 100.000   0.000 100.000   0.000 100.000   0.000 100.000   0.000 100.000   0.000 100.000   0.000   0.000   0.000
